,apart_id,palabras_comunes
263,-1441492182665816402,"{'apartamento': 57, 'enrique': 46, 'playa': 37, 'bien': 27, 'casa': 23, 'vistas': 21, 'limpio': 19, 'anfitrión': 18, 'mar': 18, 'lugar': 16}"
264,-1437468281215561284,"{'lugar': 23, 'desayuno': 11, 'personal': 10, 'increíble': 10, 'espacio': 9, 'chalet': 8, 'relajarse': 7, 'tranquilo': 7, 'amable': 7, 'animales': 7}"
265,-1433328906994347789,"{'apartamento': 13, 'oficina': 7, 'playa': 5, 'limpio': 5, 'registro': 4, 'recoger': 4, 'llaves': 4, 'excelente': 4, 'ubicación': 4, 'necesitas': 3}"
266,-1430605486751870116,"{'itziar': 67, 'casa': 55, 'bien': 48, 'acogedora': 40, 'casita': 34, 'alojamiento': 34, 'acogedor': 31, 'atenta': 29, 'cerca': 26, 'recomendable': 24}"
267,-1426526547254772917,"{'casa': 21, 'gema': 11, 'habitación': 10, 'limpia': 7, 'siempre': 6, 'genial': 5, 'bonita': 4, 'lugar': 4, 'excelente': 4, 'alojamiento': 4}"
268,-1388595086428999137,"{'eric': 15, 'casa': 9, 'cocina': 8, 'dos': 8, 'amable': 6, 'muchas': 6, 'casas': 6, 'siempre': 5, 'ideal': 4, 'lugar': 4}"
269,-1340923448728921933,"{'casa': 67, 'bien': 44, 'casita': 37, 'acogedora': 30, 'recomendable': 19, 'agradable': 18, 'pasar': 18, 'sierra': 18, 'alojamiento': 17, 'genial': 17}"
270,-1287467854894656428,"{'bien': 38, 'casa': 20, 'pierre': 16, 'alojamiento': 16, 'centro': 15, 'lary': 13, 'agradable': 12, 'minutos': 11, 'saint': 10, 'recomiendo': 8}"
271,-1273834599396799079,"{'apartamento': 49, 'carmen': 34, 'limpio': 27, 'bien': 26, 'casa': 26, 'zona': 25, 'lugar': 24, 'playa': 22, 'alojamiento': 18, 'ubicación': 18}"
272,-1259832914348859156,"{'cabaña': 65, 'susana': 64, 'bien': 41, 'casa': 25, 'sitio': 22, 'lugar': 21, 'jardín': 21, 'genial': 21, 'acogedora': 20, 'zona': 20}"
273,-1247923424718000622,"{'apartamento': 10, 'bien': 9, 'ubicación': 7, 'vistas': 6, 'manuela': 6, 'limpio': 5, 'dos': 4, 'personas': 4, 'playa': 4, 'vista': 4}"
274,-1211917036488057032,"{'casa': 7, 'lugar': 4, 'anfitriones': 4, 'bien': 4, 'grupo': 3, 'chalet': 3, 'gran': 3, 'david': 3, 'buen': 3, 'genial': 3}"
275,-1183920686694759727,"{'apartamento': 39, 'carlos': 33, 'playa': 31, 'bien': 29, 'piso': 23, 'ubicación': 20, 'buena': 15, 'vistas': 15, 'zona': 14, 'fotos': 13}"
276,-1146087256990018017,"{'bien': 64, 'apartamento': 53, 'alojamiento': 32, 'guilhem': 29, 'vistas': 26, 'equipado': 25, 'limpio': 23, 'agradable': 22, 'situado': 20, 'recomiendo': 20}"
277,-1133651196491487502,"{'casa': 15, 'anfitriones': 9, 'sido': 7, 'ariana': 6, 'duda': 6, 'bonita': 5, 'amables': 5, 'cualquier': 4, 'super': 4, 'repetiremos': 4}"
278,-1126777957618247198,"{'casa': 103, 'playa': 69, 'pablo': 45, 'valencia': 35, 'lugar': 24, 'ubicación': 24, 'bien': 24, 'mar': 22, 'niños': 19, 'anfitrión': 18}"
279,-1078566642483784867,"{'apartamento': 70, 'bien': 67, 'situado': 41, 'anfitrión': 32, 'jeandamien': 31, 'alojamiento': 28, 'damien': 27, 'ubicación': 25, 'limpio': 25, 'jean': 24}"
280,-996157587136352510,"{'casa': 46, 'beatriz': 22, 'pueblo': 18, 'recomendable': 10, 'zona': 9, 'perfecta': 8, 'navacerrada': 8, 'centro': 7, 'piscina': 7, 'jardín': 7}"
281,-980233965457174428,"{'casa': 113, 'playa': 75, 'mar': 32, 'andrés': 32, 'ubicación': 30, 'manuela': 25, 'bien': 24, 'lugar': 18, 'gracias': 18, 'vistas': 16}"
282,-978311504847099540,"{'anna': 78, 'barry': 73, 'casa': 42, 'cabaña': 41, 'lugar': 41, 'naturaleza': 41, 'anfitriones': 35, 'bosque': 29, 'chalet': 26, 'bien': 23}"
283,-961010786790414928,"{'casa': 6, 'manuel': 4, 'cualquier': 3, 'momento': 2, 'detalle': 2, 'villa': 2, 'joya': 1, 'arquitectonica': 1, 'supera': 1, 'expectativa': 1}"
284,-897418549506692638,"{'lugar': 37, 'desayuno': 33, 'lodge': 27, 'tranquilo': 23, 'agradable': 22, 'gracias': 19, 'gran': 19, 'alojamiento': 17, 'decorado': 17, 'mélina': 15}"
285,-867943492700711978,"{'apartamento': 14, 'playa': 5, 'solo': 4, 'mar': 4, 'limpio': 4, 'vista': 4, 'perfecto': 3, 'vistas': 3, 'bonito': 3, 'equipo': 3}"
286,-852249285957048851,"{'apartamento': 86, 'vistas': 43, 'clotilde': 42, 'mar': 39, 'piscina': 35, 'paco': 30, 'altea': 26, 'ubicación': 24, 'anfitriones': 23, 'vista': 23}"
287,-822275346242903793,"{'casa': 32, 'guadalupe': 7, 'cerca': 6, 'alojamiento': 6, '10': 6, 'bien': 5, 'recomendable': 5, 'perfecta': 5, 'fotos': 5, 'acogedora': 4}"
288,-806855557356782423,"{'sitio': 10, 'lugar': 10, 'bien': 8, 'recomendable': 7, 'perfecto': 7, 'noche': 6, 'entorno': 5, 'desconectar': 5, 'genial': 5, 'demás': 5}"
289,-768612659961222667,"{'gema': 17, 'casa': 9, 'bien': 8, 'lugar': 7, 'anfitriona': 7, 'limpio': 6, 'siempre': 6, 'amable': 5, 'gracias': 5, 'tener': 4}"
290,-735078257143836439,"{'casa': 70, 'mar': 45, 'lugar': 32, 'caballos': 32, 'naturaleza': 29, 'casita': 24, 'agradable': 21, 'madrid': 20, 'desconectar': 20, 'bien': 20}"
291,-700776827403952416,"{'gerlinde': 38, 'anfitriones': 37, 'lugar': 30, 'vistas': 28, 'jean': 27, 'claude': 26, 'casa': 24, 'alojamiento': 22, 'naturaleza': 19, 'zona': 18}"
292,-672627708600655361,"{'vistas': 7, 'apartamento': 6, 'amplio': 3, 'familia': 3, 'bonito': 3, 'unas': 3, 'ubicación': 3, 'bien': 3, 'playa': 2, 'ideal': 2}"
293,-672467847103012164,"{'bien': 11, 'chalet': 7, 'excelente': 6, 'alojamiento': 5, 'matthieu': 4, 'cabaña': 4, 'agradable': 4, 'situado': 4, 'niños': 4, 'cerca': 3}"
294,-662236378460574311,"{'apartamento': 4, 'reformado': 3, 'anfitrión': 3, 'excelente': 3, 'totalmente': 3, 'playa': 3, 'tal': 2, 'fotos': 2, 'cómodo': 2, 'comunicación': 2}"
295,-544303536643754383,"{'jacqueline': 107, 'agradable': 54, 'bien': 50, 'jacuzzi': 49, 'alojamiento': 45, 'chalet': 43, 'gran': 33, 'recomiendo': 31, 'gracias': 30, 'cabaña': 25}"
296,-541088740891385501,"{'casa': 6, 'anfitrión': 5, 'bien': 4, 'recomendable': 3, 'habitación': 3, 'maravillosa': 2, 'amable': 2, 'agradable': 2, 'dispuesto': 2, 'ayudar': 2}"
297,-523137372147884085,"{'lugar': 8, 'perfecto': 7, 'bonito': 6, 'sierra': 5, 'desconectar': 5, 'tranquilo': 5, 'ideal': 4, 'entorno': 4, 'atención': 4, 'kmc': 3}"
298,-505818097240288240,"{'gabriel': 7, 'cerca': 4, 'sitio': 4, 'escorial': 4, 'sido': 4, 'amable': 4, 'monasterio': 4, 'puede': 4, 'bien': 4, 'si': 3}"
299,-464384095764886251,"{'casa': 17, 'bien': 8, 'leonardo': 4, 'perfecto': 3, 'grande': 3, 'piscina': 3, 'familia': 3, 'atento': 3, 'mujer': 2, 'enseño': 2}"
300,-419257960973673135,"{'jacuzzi': 73, 'agradable': 45, 'lugar': 41, 'tranquilo': 39, 'david': 37, 'gracias': 34, 'bien': 33, 'gran': 33, 'alojamiento': 29, 'pequeño': 23}"
301,-385110262548096125,"{'casa': 11, 'pilar': 9, 'atenta': 4, 'súper': 4, 'gracias': 4, 'zona': 3, 'necesario': 3, 'duda': 3, 'tranquilidad': 2, 'genial': 2}"
302,-376346946476024851,"{'gildas': 66, 'tiny': 41, 'anfitrión': 28, 'lugar': 26, 'agradable': 26, 'house': 24, 'entorno': 24, 'tranquilo': 21, 'dordoña': 20, 'pontón': 19}"
303,-339658042215743679,"{'agradable': 25, 'lugar': 20, 'entorno': 18, 'tranquilo': 17, 'cabaña': 14, 'recomiendo': 13, 'camping': 12, 'bien': 11, 'bonito': 11, 'chalet': 10}"
304,-316080763063583617,"{'apartamento': 55, 'vistas': 23, 'ubicación': 17, 'bien': 15, 'biarritz': 15, 'charles': 13, 'bonito': 12, 'lugar': 12, 'gran': 12, 'grande': 12}"
305,-313269199159989193,"{'casa': 16, 'rubén': 8, 'lugar': 8, 'coche': 8, 'anfitrión': 7, 'agradable': 5, 'alojamiento': 5, 'cerca': 5, 'zona': 5, 'atento': 4}"
306,-299070643981730193,"{'céline': 62, 'alojamiento': 56, 'jacuzzi': 49, 'bien': 44, 'agradable': 42, 'anfitriones': 40, 'chalet': 33, 'vistas': 30, 'johan': 29, 'carlux': 28}"
307,-285063052819478137,"{'lugar': 49, 'vistas': 47, 'vista': 42, 'playa': 40, 'cabaña': 38, 'casa': 25, 'ubicación': 23, 'bien': 22, 'federico': 19, 'tarifa': 18}"
308,-266180568276405359,"{'apartamento': 52, 'bien': 47, 'julien': 40, 'ubicación': 27, 'situado': 24, 'playa': 24, 'alojamiento': 21, 'biarritz': 19, 'receptivo': 19, 'agradable': 19}"
309,-238439061290428255,"{'apartamento': 39, 'buena': 21, 'playa': 20, 'bien': 19, 'limpio': 15, 'cerca': 14, 'terraza': 11, 'piso': 9, 'casa': 9, 'duda': 9}"
310,-216817500065949938,"{'pequeño': 5, 'vista': 5, 'bien': 5, 'apartamento': 4, 'funcional': 4, 'puerta': 4, 'departamento': 4, 'agencia': 3, 'alojamiento': 3, 'falta': 3}"
311,-177401963461697378,"{'apartamento': 15, 'juan': 11, 'carlos': 10, 'bien': 10, 'casa': 9, 'agradable': 8, 'vistas': 7, 'limpio': 7, 'equipado': 7, 'playa': 6}"
312,-177342249167629966,"{'apartamento': 22, 'clare': 22, 'ubicación': 15, 'bien': 15, 'minutos': 15, 'buena': 13, 'altea': 12, 'playa': 12, 'cerca': 8, 'comunicación': 8}"
313,-175266830574768973,"{'mar': 46, 'lugar': 43, 'experiencia': 43, 'sitio': 37, 'sido': 33, 'domo': 30, 'amable': 26, 'alojamiento': 26, 'naturaleza': 26, 'desayuno': 25}"
314,-174872406214591501,"{'casa': 10, 'marco': 6, 'duda': 4, 'genial': 4, 'amable': 4, 'jardín': 4, 'piscina': 4, 'sido': 3, 'fotos': 3, 'pendiente': 3}"
315,-155798248479160589,"{'lugar': 67, 'naturaleza': 40, 'chalet': 34, 'bien': 34, 'entorno': 31, 'cabaña': 27, 'perfecto': 26, 'agradable': 24, 'gracias': 23, 'tranquilo': 23}"
316,-125444874113308352,"{'apartamento': 16, 'vistas': 9, 'ubicación': 9, 'mar': 6, 'anfitriones': 6, 'playa': 5, 'biarritz': 5, 'excelente': 5, 'bien': 4, 'perfecto': 4}"
317,-96982876418029056,"{'apartamento': 81, 'ubicación': 53, 'bien': 36, 'limpio': 29, 'santander': 26, 'anfitrión': 25, 'perfecta': 22, 'centro': 22, 'fotos': 21, 'buena': 21}"
318,-74907548864664726,"{'casa': 14, 'elena': 5, 'santi': 4, 'tranquilidad': 4, 'zona': 3, 'ubicación': 3, 'necesario': 3, 'jardín': 3, 'fotos': 3, 'sitio': 2}"
319,-58564866088253802,"{'casa': 69, 'teresa': 34, 'piscina': 23, 'bien': 19, 'amigos': 18, 'sido': 18, 'fin': 17, 'semana': 16, 'genial': 16, 'zona': 15}"
320,-6234580011298705,"{'casa': 18, 'ignacio': 7, 'atento': 6, 'duda': 5, 'anfitrión': 5, 'sido': 4, 'increíble': 4, 'además': 4, 'cualquier': 3, 'bien': 3}"
321,22763714729841260,"{'casa': 94, 'josé': 25, 'bien': 23, 'jose': 18, 'todas': 16, 'recomendable': 16, 'duda': 14, 'pasar': 14, 'piscina': 14, 'tenis': 14}"
322,36442060031996578,"{'terraza': 50, 'apartamento': 49, 'ubicación': 35, 'bien': 25, 'vistas': 21, 'alojamiento': 17, 'playa': 17, 'biarritz': 17, 'increíble': 16, 'alexis': 15}"
323,103298369438613574,"{'lugar': 78, 'maría': 75, 'cabaña': 72, 'vistas': 40, 'sitio': 38, 'desconectar': 37, 'camino': 33, 'si': 31, 'casa': 30, 'maria': 28}"
324,125639320237225355,"{'playa': 30, 'apartamento': 24, 'ubicación': 20, 'mar': 20, 'joy': 20, 'vistas': 15, 'agradable': 13, 'terraza': 13, 'tudor': 13, 'lugar': 12}"
325,153507207486676294,"{'terraza': 30, 'ubicación': 24, 'apartamento': 22, 'vistas': 20, 'playa': 12, 'xavi': 12, 'calpe': 11, 'piso': 10, 'bien': 10, 'unas': 9}"
326,178777066374694785,"{'tiny': 8, 'muriel': 7, 'lugar': 5, 'bien': 4, 'tranquilo': 4, 'spa': 4, 'agradable': 4, 'house': 3, 'ruido': 3, 'río': 3}"
327,204300284392619950,"{'casa': 23, 'bien': 22, 'chalet': 21, 'fanny': 16, 'cabaña': 15, 'bonito': 13, 'alojamiento': 13, 'agradable': 12, 'vistas': 12, 'campo': 10}"
328,224344210266708498,"{'casa': 16, 'perfecto': 6, 'desconectar': 6, 'cristina': 6, 'bien': 6, 'padres': 6, 'lugar': 5, 'agradable': 5, 'piscina': 4, 'vistas': 4}"
329,268277353004839857,"{'casa': 34, 'pilar': 20, 'bien': 10, 'piscina': 10, 'limpia': 9, 'pasar': 8, 'genial': 7, 'zona': 7, 'atenta': 6, 'falta': 5}"
330,418508177074282758,"{'lugar': 58, 'bien': 52, 'entorno': 41, 'alojamiento': 37, 'agradable': 36, 'playa': 33, 'frédéric': 31, 'gracias': 31, 'bosque': 30, 'caballos': 29}"
331,438306154655560977,"{'juan': 32, 'casa': 21, 'arantxa': 20, 'casita': 19, 'lugar': 17, 'anfitriones': 15, 'perfecto': 13, 'naturaleza': 13, 'semana': 11, 'duda': 11}"
332,443646929001096075,"{'jagjeet': 44, 'casa': 34, 'anfitrión': 23, 'casita': 20, 'lugar': 20, 'gracias': 16, 'zona': 15, 'recomendable': 15, 'bien': 14, 'alojamiento': 13}"
333,490267131555575133,"{'bien': 59, 'alojamiento': 52, 'casa': 39, 'equipado': 32, 'jean': 30, 'marie': 29, 'agradable': 22, 'limpio': 19, 'jeanmarie': 16, 'perfecto': 16}"
334,493965241710915787,"{'apartamento': 52, 'playa': 38, 'solveig': 31, 'ubicación': 29, 'the': 23, 'bien': 22, 'valencia': 17, 'limpio': 16, 'casa': 15, 'excelente': 15}"
335,542204240924091617,"{'bien': 63, 'chalet': 48, 'cabaña': 33, 'agradable': 28, 'anna': 25, 'pistas': 23, 'cerca': 23, 'casa': 22, 'tranquilo': 20, 'situado': 18}"
336,579065717047669745,"{'ethan': 99, 'casa': 85, 'casita': 61, 'cabaña': 59, 'anfitriones': 55, 'lugar': 44, 'naturaleza': 43, 'duda': 42, 'sido': 41, 'meng': 40}"
337,602709624578546623,"{'casa': 152, 'mari': 47, 'bien': 41, 'fin': 37, 'semana': 37, 'genial': 35, 'parcela': 33, 'si': 33, 'pasar': 32, 'duda': 27}"
338,643477924936670347,"{'luis': 16, 'zona': 9, 'apartamento': 9, 'cerca': 8, 'comillas': 8, 'atento': 6, 'agradable': 6, 'tranquila': 5, 'comunicación': 5, 'limpio': 5}"
339,644945364181238722,"{'apartamento': 25, 'playa': 16, 'limpio': 13, 'cerca': 12, 'metro': 9, 'cómodo': 8, 'ubicación': 8, 'amparo': 8, 'bien': 8, 'alojamiento': 7}"
340,648119396691904330,"{'salva': 64, 'casa': 39, 'casita': 33, 'agradable': 24, 'acogedora': 23, 'bien': 21, 'alojamiento': 19, 'lugar': 19, 'cabaña': 18, 'gracias': 18}"
341,691506369444712803,"{'laura': 37, 'apartamento': 33, 'vistas': 15, 'mar': 15, 'altea': 14, 'ubicación': 12, 'casa': 12, 'restaurantes': 12, 'anfitriona': 11, 'precioso': 9}"
342,705026532346839128,"{'casa': 106, 'marta': 32, 'vistas': 32, 'bien': 30, 'genial': 24, 'sido': 22, 'grande': 19, 'amigos': 17, 'semana': 16, 'fin': 15}"
343,766995818330399946,"{'maría': 19, 'apartamento': 16, 'playa': 16, 'limpio': 8, 'casa': 8, 'anfitriona': 8, 'atenta': 7, 'maria': 6, 'sido': 6, 'amable': 5}"
344,806633739477743009,"{'casa': 83, 'playa': 62, 'erlantz': 41, 'lugar': 27, 'ubicación': 19, 'si': 15, 'bien': 15, 'lado': 13, 'mar': 12, 'justo': 12}"
345,836757670308476673,"{'casa': 45, 'pablo': 18, 'anfitrión': 12, 'bien': 11, 'genial': 10, 'semana': 9, 'ubicación': 9, 'atento': 9, 'fin': 8, 'buena': 8}"
346,845897811001596420,"{'alain': 44, 'apartamento': 41, 'vistas': 38, 'bien': 29, 'playa': 28, 'piso': 26, 'ubicación': 24, 'anfitrión': 19, 'agradable': 19, 'amable': 18}"
347,878986748703289900,"{'apartamento': 6, 'palabra': 4, 'interhome': 4, 'siempre': 3, 'buena': 3, 'voluntad': 3, 'inmediata': 3, 'alojamiento': 2, 'limpio': 2, 'extranjera': 2}"
348,883859922343491056,"{'philippe': 94, 'cabaña': 83, 'lugar': 51, 'desayuno': 46, 'anfitrión': 41, 'naturaleza': 32, 'agradable': 30, 'noche': 30, 'bien': 29, 'bienvenida': 28}"
349,921937760784146783,"{'cerca': 4, 'pedro': 4, 'gracias': 3, 'alojamiento': 3, 'bien': 3, 'playa': 3, 'zona': 3, 'tranquila': 3, 'semana': 3, 'apartamento': 2}"
350,985486432689371376,"{'bien': 6, 'apartamento': 5, 'limpio': 4, 'atenta': 4, 'playa': 4, 'súper': 4, 'cerca': 3, 'gracias': 3, 'agradable': 3, 'anfitriona': 2}"
351,1016910977435057567,"{'lugar': 34, 'tranquilo': 18, 'piscina': 16, 'espacio': 15, 'mafalda': 15, 'agradable': 13, 'perfecto': 10, 'casa': 10, 'bonito': 9, 'relajarse': 9}"
352,1040768224876218784,"{'casa': 24, 'victoria': 17, 'vistas': 12, 'lugar': 8, 'pueblo': 7, 'sido': 6, 'atenta': 6, 'bien': 6, 'fin': 6, 'semana': 6}"
353,1045975290719574408,"{'apartamento': 5, 'playa': 5, 'lugar': 5, 'cerca': 4, 'limpio': 4, 'cristina': 3, 'bien': 3, 'nuevo': 2, 'comunicación': 2, 'departamento': 2}"
354,1048442007483072657,"{'casa': 29, 'juegos': 13, 'sala': 12, 'genial': 11, 'bien': 10, 'eli': 10, 'pasar': 7, 'patio': 7, 'duda': 6, 'perfecta': 5}"
355,1055060405800899710,"{'bien': 86, 'pequeño': 59, 'alojamiento': 50, 'caroline': 47, 'estudio': 41, 'situado': 33, 'apartamento': 32, 'funcional': 31, 'agradable': 29, 'vistas': 29}"
356,1062842401949938785,"{'lugar': 49, 'carinne': 44, 'jeff': 44, 'cabaña': 37, 'bien': 36, 'chalet': 32, 'casa': 26, 'vistas': 24, 'naturaleza': 22, 'anfitriones': 22}"
357,1173158236659561869,"{'apartamento': 27, 'bien': 19, 'ubicación': 16, 'vistas': 15, 'thomas': 15, 'vista': 12, 'biarritz': 12, 'recomiendo': 11, 'alojamiento': 11, 'gran': 10}"
358,1191819537462704581,"{'bien': 10, 'chalet': 10, 'casa': 9, 'buena': 5, 'alojamiento': 5, 'equipado': 5, 'familia': 5, 'agradable': 5, 'limpio': 5, 'anfitriona': 4}"
359,1202806272419219606,"{'casa': 17, 'sitio': 12, 'bien': 9, 'piscina': 9, 'vistas': 7, 'espectacular': 5, 'manuel': 5, 'exterior': 5, 'fotos': 4, 'pasamos': 4}"
360,1220296300558657081,"{'casa': 72, 'elena': 63, 'playa': 30, 'anfitriona': 17, 'amable': 16, 'bien': 13, 'gracias': 13, 'lugar': 12, 'ubicación': 12, 'perfecta': 11}"
361,1240089273807049610,"{'lugar': 15, 'desayuno': 6, 'bien': 4, 'nan': 4, 'naturaleza': 3, 'encanta': 3, 'desconectar': 3, 'personal': 3, 'genial': 3, 'agradable': 3}"
362,1284821711659297445,"{'casa': 117, 'árbol': 80, 'animales': 61, 'lugar': 41, 'bien': 33, 'experiencia': 32, 'niños': 31, 'familia': 29, 'encantó': 27, 'anfitriones': 27}"
363,1294016057883028227,"{'casa': 9, 'anfitrión': 7, 'atento': 6, 'nacho': 5, 'jardín': 5, 'lugar': 4, 'cuidada': 4, 'pendiente': 4, 'piscina': 4, 'pasar': 3}"
364,1315989797721991322,"{'apartamento': 77, 'jorge': 52, 'vistas': 30, 'anfitrión': 25, 'mar': 22, 'limpio': 21, 'playa': 20, 'vista': 18, 'lugar': 18, 'piscina': 17}"
365,1325350202122853671,"{'casa': 20, 'gilberto': 15, 'volver': 6, 'zona': 5, 'naturaleza': 5, 'gracias': 5, 'sido': 5, 'momento': 5, 'casita': 4, 'necesario': 4}"
366,1332346997617348397,"{'apartamento': 15, 'vistas': 8, 'ubicación': 5, 'amables': 4, 'bien': 4, 'vista': 4, 'alojamiento': 4, 'astrid': 3, 'agradable': 3, 'genial': 3}"
367,1369592294717376616,"{'lugar': 47, 'dulce': 44, 'cabaña': 37, 'naturaleza': 31, 'amables': 27, 'anfitriones': 24, 'granja': 23, 'animales': 22, 'rolando': 18, 'experiencia': 15}"
368,1381590399311590293,"{'lugar': 10, 'edificio': 8, 'amable': 8, 'increíble': 7, 'anfitrión': 7, 'amber': 7, 'apartamento': 7, 'fotos': 6, 'vistas': 5, 'excelente': 5}"
369,1393598375467564244,"{'apartamento': 7, 'solo': 6, 'vistas': 4, 'habitaciones': 4, 'ducha': 4, 'ubicación': 3, 'bien': 3, '5': 3, 'salón': 3, 'bares': 2}"
370,1394959446945321928,"{'alojamiento': 24, 'bien': 15, 'agradable': 11, 'casa': 11, 'limpio': 11, 'marianne': 11, 'tranquilo': 10, 'gracias': 9, 'buena': 8, 'camping': 8}"
371,1410217572520770064,"{'casa': 77, 'leyre': 60, 'lugar': 45, 'apartamento': 44, 'tranquilo': 32, 'ea': 31, 'pueblo': 31, 'entorno': 31, 'acogedor': 29, 'alojamiento': 28}"
372,1433832928183483748,"{'siara': 7, 'apartamento': 6, 'recomendable': 4, 'casa': 4, 'alojamiento': 3, 'ubicación': 3, 'gusto': 3, 'puerto': 3, 'buen': 3, 'pudimos': 3}"
373,1484903983071263429,"{'vistas': 40, 'casa': 23, 'apartamento': 20, 'carmen': 16, 'lugar': 14, 'mar': 13, 'jardín': 12, 'bien': 11, 'perfecto': 9, 'duda': 9}"
374,1523884601403443249,"{'jacuzzi': 6, 'chalet': 6, 'agradable': 3, 'cabaña': 3, 'gran': 3, 'bien': 3, 'pistas': 3, 'casa': 2, 'grupo': 2, 'raclette': 2}"
375,1533297414920834112,"{'floriane': 31, 'lugar': 22, 'caravana': 19, 'naturaleza': 16, 'bien': 14, 'tranquilo': 13, 'alojamiento': 11, 'pequeño': 10, 'amable': 10, 'agradable': 9}"
376,1553989520782151028,"{'douglas': 26, 'casa': 22, 'excelente': 20, 'lugar': 18, 'cerca': 17, 'madrid': 14, 'bien': 13, 'tranquilo': 12, 'gracias': 9, 'buen': 8}"
377,1688921805465039317,"{'apartamento': 50, 'playa': 26, 'vistas': 24, 'alberto': 15, 'autobús': 15, 'limpio': 15, 'ciudad': 15, 'mar': 14, 'minutos': 14, 'ubicación': 14}"
378,1729413864403036458,"{'irene': 30, 'casa': 18, 'pueblo': 12, 'gracias': 9, 'desayuno': 9, 'anfitriona': 8, 'bien': 8, 'recomendable': 7, 'atenta': 7, 'zona': 7}"
379,1731914411965759574,"{'casa': 49, 'josé': 19, 'bien': 17, 'maría': 15, 'sido': 12, 'acogedora': 12, 'disfrutar': 11, 'urbanización': 10, 'centro': 10, 'alojamiento': 10}"
380,1854233401072150543,"{'apartamento': 63, 'playa': 31, 'eric': 21, 'mar': 20, 'bien': 19, 'vistas': 19, 'isabel': 16, 'altea': 14, 'agradable': 11, 'limpio': 10}"
381,1877487524422925383,"{'hugo': 15, 'casa': 13, 'atento': 7, 'recomendable': 5, 'súper': 5, 'perfecto': 5, 'alojamiento': 5, 'bien': 5, 'excelente': 4, 'necesario': 4}"
382,1886438521363703230,"{'vistas': 10, 'arantxa': 7, 'piso': 6, 'apartamento': 6, 'zona': 4, 'excelente': 4, 'cómodo': 4, 'buena': 3, 'fácil': 2, 'unas': 2}"
383,1909547978805462942,"{'playa': 58, 'casa': 57, 'vistas': 50, 'ubicación': 34, 'vista': 30, 'apartamento': 30, 'calpe': 29, 'minutos': 29, 'xavier': 29, 'lugar': 25}"
384,1946834488336471215,"{'apartamento': 63, 'vistas': 57, 'javier': 41, 'bien': 36, 'playa': 31, 'terraza': 26, 'amplio': 22, 'unas': 21, 'ubicación': 20, 'hondarribia': 19}"
385,2016559571939802852,"{'lugar': 15, 'perfecto': 12, 'duda': 12, 'ana': 11, 'bonito': 10, 'recomendable': 10, 'super': 10, 'sitio': 10, 'volveremos': 10, 'desconectar': 9}"
386,2084671916811466966,"{'playa': 63, 'cabaña': 43, 'casa': 43, 'lugar': 37, 'jean': 30, 'bien': 28, 'ubicación': 27, 'increíble': 18, 'dunas': 15, 'gracias': 15}"
387,2137612765432899647,"{'cabaña': 68, 'alex': 41, 'lugar': 40, 'anfitrión': 28, 'bien': 26, 'agradable': 25, 'naturaleza': 23, 'gran': 23, 'terraza': 22, 'bosque': 22}"
388,2156275205825853453,"{'apartamento': 18, 'playa': 10, 'ubicación': 8, 'cristina': 8, 'vistas': 7, 'vista': 5, 'benidorm': 4, 'encantadora': 4, 'limpio': 4, 'gran': 4}"
389,2170061037379329074,"{'apartamento': 65, 'bien': 53, 'ariane': 43, 'situado': 36, 'alojamiento': 29, 'luz': 25, 'agradable': 24, 'ciboure': 24, 'terraza': 23, 'pie': 21}"
390,2182455365950358274,"{'apartamento': 35, 'ubicación': 28, 'vistas': 20, 'playa': 20, 'excelente': 13, 'limpio': 11, 'bien': 11, 'vista': 10, 'lugar': 9, 'increíble': 8}"
391,2221186701714407408,"{'apartamento': 24, 'isabel': 12, 'ubicación': 11, 'playa': 10, 'bien': 9, 'pie': 9, 'biarritz': 7, 'minutos': 7, 'cerca': 6, 'centro': 6}"
392,2255434392724827822,"{'casa': 34, 'laura': 22, 'finca': 9, 'amigos': 9, 'bien': 9, 'nieves': 8, 'disfrutar': 8, 'gracias': 8, 'piscina': 8, 'grande': 7}"
393,2321417591809569826,"{'casa': 66, 'lugar': 54, 'bien': 47, 'baño': 43, 'alojamiento': 42, 'nórdico': 36, 'agradable': 31, 'théodora': 30, 'tranquilo': 28, 'perfecto': 27}"
394,2381233876830239347,"{'dani': 62, 'apartamento': 45, 'vistas': 32, 'mar': 26, 'gran': 23, 'lugar': 22, 'aparcamiento': 21, 'bien': 20, 'altea': 20, 'anfitrión': 18}"
395,2391031159814817480,"{'cabaña': 80, 'lugar': 39, 'noche': 30, 'desayuno': 27, 'bien': 25, 'agradable': 25, 'entorno': 25, 'jacuzzi': 24, 'recomiendo': 22, 'momento': 19}"
396,2415583490131840874,"{'apartamento': 56, 'playa': 56, 'carla': 55, 'bien': 42, 'ubicación': 38, 'limpio': 33, 'piso': 21, 'buena': 19, 'amable': 18, 'cerca': 17}"
397,2466609753676197339,"{'lydia': 6, 'persona': 4, 'casa': 4, 'naturaleza': 4, 'lugar': 4, 'gracias': 4, 'gran': 3, 'tiempo': 3, 'agradable': 3, 'super': 3}"
398,2474639578390968870,"{'tiempo': 5, 'mal': 4, 'castillo': 4, 'caso': 4, 'nivel': 3, 'piscina': 3, 'nan': 2, 'vistas': 2, 'cerca': 2, 'menos': 2}"
